Date,Adj Close,Close,High,Low,Open,Volume
2025-08-14,1367.4774169921875,1373.800048828125,1380.699951171875,1370.0999755859375,1377.300048828125,7126128
2025-08-18,1375.3409423828125,1381.699951171875,1394.9000244140625,1377.0,1390.0,11785109
2025-08-19,1413.564208984375,1420.0999755859375,1421.0,1389.0999755859375,1390.0,14384719
2025-08-20,1406.4969482421875,1413.0,1424.9000244140625,1410.0,1413.0,8725641
2025-08-21,1418.24267578125,1424.800048828125,1431.9000244140625,1420.300048828125,1425.0,11021323
2025-08-22,1402.71435546875,1409.199951171875,1423.4000244140625,1407.9000244140625,1420.0,5818868
2025-08-25,1406.0987548828125,1412.5999755859375,1419.5,1405.699951171875,1414.699951171875,5979407
2025-08-26,1378.5262451171875,1384.9000244140625,1410.0,1381.5999755859375,1408.0,12145259
2025-08-28,1379.521728515625,1385.9000244140625,1392.199951171875,1366.5,1389.9000244140625,13161813
2025-08-29,1350.9537353515625,1357.199951171875,1403.5,1350.0,1381.0999755859375,18758842
2025-09-01,1347.6689453125,1353.9000244140625,1363.199951171875,1340.5999755859375,1356.0,11232238
2025-09-02,1360.2109375,1366.5,1384.5,1354.5,1354.800048828125,11517006
2025-09-03,1366.2828369140625,1372.5999755859375,1376.5,1360.5,1369.699951171875,7847563
2025-09-04,1353.0440673828125,1359.300048828125,1374.0,1357.0999755859375,1371.800048828125,13223177
2025-09-05,1368.671875,1375.0,1381.0,1359.300048828125,1363.0,5777575
2025-09-08,1372.15576171875,1378.5,1386.0,1372.4000244140625,1380.0,6986720
2025-09-09,1369.8662109375,1376.199951171875,1381.199951171875,1368.699951171875,1376.5999755859375,9754452
2025-09-10,1370.66259765625,1377.0,1388.5,1374.0999755859375,1383.9000244140625,7790815
2025-09-11,1376.9337158203125,1383.300048828125,1385.5,1375.0,1376.0,9766072
2025-09-12,1388.579833984375,1395.0,1396.300048828125,1380.5,1383.300048828125,7403368
2025-09-15,1392.8599853515625,1399.300048828125,1400.800048828125,1388.5999755859375,1393.0,5396697
2025-09-16,1398.8323974609375,1405.300048828125,1408.0,1398.199951171875,1404.699951171875,8686961
2025-09-17,1407.2933349609375,1413.800048828125,1416.199951171875,1406.9000244140625,1407.0,7519417
2025-09-18,1408.4876708984375,1415.0,1422.0,1410.699951171875,1420.4000244140625,9332642
2025-09-19,1400.9227294921875,1407.4000244140625,1417.0,1403.5999755859375,1414.9000244140625,13461373
2025-09-22,1384.199951171875,1390.5999755859375,1410.699951171875,1388.0,1403.9000244140625,7757970
2025-09-23,1383.40380859375,1389.800048828125,1395.0,1376.800048828125,1391.0,14014702
2025-09-24,1376.635009765625,1383.0,1396.0,1380.4000244140625,1385.300048828125,5922759
2025-09-25,1366.0838623046875,1372.4000244140625,1384.5,1369.0,1381.300048828125,11411143
2025-09-26,1371.2598876953125,1377.5999755859375,1382.699951171875,1366.0,1372.0,9879109
2025-09-29,1366.48193359375,1372.800048828125,1389.0,1368.0,1381.5999755859375,14231999
2025-09-30,1357.722412109375,1364.0,1377.0999755859375,1362.800048828125,1377.0999755859375,14604684
2025-10-01,1362.4007568359375,1368.699951171875,1378.5999755859375,1362.699951171875,1367.0,12045916
2025-10-03,1357.125244140625,1363.4000244140625,1371.5999755859375,1356.9000244140625,1363.199951171875,12842347
2025-10-06,1368.671875,1375.0,1377.4000244140625,1359.0,1360.0,12396580
2025-10-07,1378.4267578125,1384.800048828125,1395.9000244140625,1375.9000244140625,1376.0,11244040
2025-10-08,1361.1068115234375,1367.4000244140625,1389.0,1364.5,1384.800048828125,8525081
2025-10-09,1371.458984375,1377.800048828125,1380.0,1369.0999755859375,1374.0,8826633
2025-10-10,1375.3409423828125,1381.699951171875,1388.0,1375.0999755859375,1377.800048828125,6373084
2025-10-13,1368.671875,1375.0,1377.699951171875,1367.800048828125,1376.9000244140625,7600682
2025-10-14,1369.5677490234375,1375.9000244140625,1388.0,1370.0999755859375,1380.0,9768174
2025-10-15,1367.97509765625,1374.300048828125,1384.0,1372.699951171875,1383.0,10882743
2025-10-16,1391.8646240234375,1398.300048828125,1400.5,1375.0,1375.0999755859375,12315932
2025-10-17,1410.279541015625,1416.800048828125,1423.300048828125,1399.0999755859375,1401.0,19335561
2025-10-20,1460.04931640625,1466.800048828125,1473.800048828125,1433.300048828125,1440.0,24721978
2025-10-21,1458.4566650390625,1465.199951171875,1474.0,1460.0,1468.0,2066169
2025-10-23,1441.7340087890625,1448.4000244140625,1482.9000244140625,1444.5999755859375,1475.0,18707090
2025-10-24,1444.9193115234375,1451.5999755859375,1459.800048828125,1441.0,1450.0,9700837
2025-10-27,1477.2696533203125,1484.0999755859375,1485.0,1458.0,1463.0,14113867
2025-10-28,1480.056884765625,1486.9000244140625,1492.0,1477.5999755859375,1484.0999755859375,17631577
2025-10-29,1497.277099609375,1504.199951171875,1508.300048828125,1488.0999755859375,1490.0,11884745
2025-10-30,1481.6494140625,1488.5,1503.0999755859375,1484.0,1500.0,9318663
2025-10-31,1479.5592041015625,1486.4000244140625,1497.5,1482.300048828125,1490.4000244140625,8758053
2025-11-03,1477.866943359375,1484.699951171875,1495.0,1479.300048828125,1486.0,8452085
2025-11-04,1466.3203125,1473.0999755859375,1492.800048828125,1470.0999755859375,1483.9000244140625,10007806
2025-11-06,1489.2144775390625,1496.0999755859375,1501.5999755859375,1476.199951171875,1484.0,16772678
2025-11-07,1471.19775390625,1478.0,1498.4000244140625,1475.9000244140625,1494.5999755859375,7821765
2025-11-10,1482.44580078125,1489.300048828125,1501.0,1475.5,1477.9000244140625,7068438
2025-11-11,1486.5269775390625,1493.4000244140625,1498.800048828125,1480.199951171875,1497.0,7127506
2025-11-12,1504.5435791015625,1511.5,1524.699951171875,1500.0,1505.0,12384459
2025-11-13,1503.9464111328125,1510.9000244140625,1522.0999755859375,1506.800048828125,1515.0,7196443
2025-11-14,1511.9095458984375,1518.9000244140625,1520.9000244140625,1505.5,1505.5,7682823
2025-11-17,1511.3123779296875,1518.300048828125,1523.699951171875,1511.5,1520.9000244140625,5871416
2025-11-18,1512.4072265625,1519.4000244140625,1527.800048828125,1510.5,1521.699951171875,11045042
2025-11-19,1511.9095458984375,1518.9000244140625,1522.300048828125,1512.0,1517.4000244140625,5692366
2025-11-20,1541.9705810546875,1549.0999755859375,1550.9000244140625,1526.699951171875,1530.0,18171724
2025-11-21,1539.4820556640625,1546.5999755859375,1557.800048828125,1540.0999755859375,1541.0,9615271
2025-11-24,1528.831298828125,1535.9000244140625,1550.0,1531.800048828125,1550.0,18433951
2025-11-25,1532.61376953125,1539.699951171875,1559.5999755859375,1525.0999755859375,1535.9000244140625,15033482
2025-11-26,1562.6748046875,1569.9000244140625,1571.5999755859375,1540.5,1542.300048828125,14054299
2025-11-27,1556.2047119140625,1563.4000244140625,1575.5,1556.0,1575.0,9794643
2025-11-28,1560.285888671875,1567.5,1581.300048828125,1563.0,1568.0,8959508
2025-12-01,1558.892333984375,1566.0999755859375,1577.5,1563.5999755859375,1575.0,8920233
2025-12-02,1539.1834716796875,1546.300048828125,1567.5,1542.0,1561.0999755859375,11389150
2025-12-03,1531.718017578125,1538.800048828125,1552.4000244140625,1533.0,1545.199951171875,6090883
2025-12-04,1528.53271484375,1535.5999755859375,1560.5,1517.5999755859375,1536.0,11867930
2025-12-05,1533.5096435546875,1540.5999755859375,1545.800048828125,1520.5999755859375,1530.4000244140625,10183266
2025-12-08,1535.898681640625,1543.0,1551.0,1535.0,1539.199951171875,11301491
2025-12-09,1522.3612060546875,1529.4000244140625,1542.5,1520.0999755859375,1540.300048828125,11503971
2025-12-10,1529.8267822265625,1536.9000244140625,1547.5,1531.4000244140625,1534.0,7991629
2025-12-11,1537.889404296875,1545.0,1550.0,1524.0,1536.9000244140625,4706197
2025-12-12,1549.3365478515625,1556.5,1559.800048828125,1546.0999755859375,1550.800048828125,5106655
2025-12-15,1549.037841796875,1556.199951171875,1558.5999755859375,1546.5,1551.199951171875,5774543
2025-12-16,1535.201904296875,1542.300048828125,1551.699951171875,1538.800048828125,1545.0,11731856
2025-12-17,1537.292236328125,1544.4000244140625,1550.0,1539.300048828125,1550.0,7116649
2025-12-18,1537.292236328125,1544.4000244140625,1551.5,1535.199951171875,1535.199951171875,6580829
2025-12-19,1557.8968505859375,1565.0999755859375,1574.199951171875,1551.0,1554.4000244140625,13937275
2025-12-22,1568.1495361328125,1575.4000244140625,1577.5,1565.300048828125,1573.5,10184852
2025-12-23,1563.4710693359375,1570.699951171875,1580.9000244140625,1568.0999755859375,1580.9000244140625,7506564
2025-12-24,1551.0286865234375,1558.199951171875,1575.699951171875,1553.5999755859375,1572.699951171875,8815745
2025-12-26,1552.0240478515625,1559.199951171875,1561.0,1554.300048828125,1554.699951171875,2311495
2025-12-29,1538.4866943359375,1545.5999755859375,1558.0999755859375,1543.5999755859375,1554.9000244140625,5972105
2025-12-30,1532.71337890625,1539.800048828125,1553.5999755859375,1537.800048828125,1547.0,8815884
2025-12-31,1563.172607421875,1570.4000244140625,1577.0,1541.0,1541.0,5771830
2026-01-01,1568.3485107421875,1575.5999755859375,1592.5,1571.0999755859375,1573.699951171875,6408128
2026-01-02,1584.9718017578125,1592.300048828125,1594.5999755859375,1578.199951171875,1580.0,6602230
2026-01-05,1570.8370361328125,1578.0999755859375,1611.800048828125,1575.300048828125,1593.0,8704973
2026-01-06,1500.6614990234375,1507.5999755859375,1569.0,1496.300048828125,1569.0,27417125
2026-01-07,1497.277099609375,1504.199951171875,1520.0,1498.0,1510.0,11199340
2026-01-08,1463.831787109375,1470.5999755859375,1503.9000244140625,1468.800048828125,1500.0,16518684
2026-01-09,1468.51025390625,1475.300048828125,1479.9000244140625,1465.0,1465.0,8335311
2026-01-12,1476.373779296875,1483.199951171875,1485.300048828125,1451.0,1475.300048828125,8883745
2026-01-13,1446.11376953125,1452.800048828125,1485.800048828125,1444.699951171875,1485.0,13499760
2026-01-14,1452.086181640625,1458.800048828125,1467.0,1440.199951171875,1444.0,8321764
2026-01-15,1452.086181640625,1458.800048828125,1458.800048828125,1458.800048828125,1458.800048828125,0
2026-01-16,1451.1903076171875,1457.9000244140625,1480.0,1455.0999755859375,1458.800048828125,17167161
2026-01-19,1407.0941162109375,1413.5999755859375,1450.5999755859375,1403.300048828125,1450.5999755859375,20392765
2026-01-20,1387.5843505859375,1394.0,1416.0,1390.0,1410.699951171875,13189498
2026-01-21,1398.1356201171875,1404.5999755859375,1412.9000244140625,1373.0,1389.5,17352720
2026-01-22,1396.0452880859375,1402.5,1419.5,1395.0,1410.0999755859375,15721693
2026-01-23,1379.720703125,1386.0999755859375,1407.0,1381.0,1401.800048828125,9837802
2026-01-27,1374.146484375,1380.5,1391.5999755859375,1368.0,1380.0,26302396
2026-01-28,1390.2718505859375,1396.699951171875,1409.9000244140625,1384.9000244140625,1385.0,11121657
2026-01-29,1384.59814453125,1391.0,1402.9000244140625,1384.0,1402.9000244140625,20846683
2026-01-30,1388.9779052734375,1395.4000244140625,1398.0,1378.5,1382.5999755859375,11239835
2026-02-02,1384.0009765625,1390.4000244140625,1392.9000244140625,1335.5,1340.0,15711165
2026-02-03,1430.4859619140625,1437.0999755859375,1489.5,1430.199951171875,1473.9000244140625,25456171
2026-02-04,1450.095458984375,1456.800048828125,1464.0,1440.300048828125,1444.0,8333387
2026-02-05,1436.757080078125,1443.4000244140625,1461.5,1439.5,1457.0,11763658
2026-02-06,1444.123046875,1450.800048828125,1452.800048828125,1433.5,1441.5,8277304
2026-02-09,1454.873291015625,1461.5999755859375,1465.9000244140625,1453.0,1458.0,5775864
2026-02-10,1451.7874755859375,1458.5,1471.0,1452.199951171875,1471.0,10259630
2026-02-11,1461.9405517578125,1468.699951171875,1470.0,1453.5999755859375,1459.5999755859375,7106877
2026-02-12,1442.231689453125,1448.9000244140625,1473.0,1445.5,1470.0,11135399
2026-02-13,1413.0665283203125,1419.5999755859375,1450.699951171875,1416.300048828125,1445.5,10755693
2026-02-16,1430.4859619140625,1437.0999755859375,1439.5999755859375,1409.300048828125,1420.0999755859375,5896514
2026-02-17,1416.450927734375,1423.0,1431.800048828125,1418.5999755859375,1431.0999755859375,10731630
2026-02-18,1434.666748046875,1441.300048828125,1442.0999755859375,1419.199951171875,1427.0,5521096
2026-02-19,1403.0130615234375,1409.5,1443.0,1400.0,1443.0,11884664
2026-02-20,1412.8675537109375,1419.4000244140625,1427.4000244140625,1406.0999755859375,1409.5,8177670
2026-02-23,1421.4278564453125,1428.0,1434.9000244140625,1418.300048828125,1425.0,7758856
2026-02-24,1422.2242431640625,1428.800048828125,1433.300048828125,1415.0,1425.300048828125,12529409
2026-02-25,1392.063720703125,1398.5,1440.5,1393.5,1435.0,10728792
2026-02-26,1400.3255615234375,1406.800048828125,1412.9000244140625,1391.9000244140625,1398.5,16683858
2026-02-27,1387.48486328125,1393.9000244140625,1410.4000244140625,1388.0999755859375,1398.0,12031440
2026-03-02,1351.75,1358.0,1378.5999755859375,1341.5,1375.5,23728722
2026-03-04,1338.8099365234375,1345.0,1352.800048828125,1307.0,1330.0,32495007
2026-03-05,1383.005615234375,1389.4000244140625,1399.0,1353.0999755859375,1353.0999755859375,25957532
2026-03-06,1398.334716796875,1404.800048828125,1424.300048828125,1390.300048828125,1396.5,19311971
2026-03-09,1417.4462890625,1424.0,1429.4000244140625,1370.0,1375.0,24870822
2026-03-10,1402.3162841796875,1408.800048828125,1431.5,1400.5999755859375,1430.5999755859375,18071259
2026-03-11,1383.8017578125,1390.199951171875,1434.0,1383.5999755859375,1424.9000244140625,21848087
2026-03-12,1385.7926025390625,1392.199951171875,1410.9000244140625,1381.0999755859375,1390.0,20939959
2026-03-13,1374.3455810546875,1380.699951171875,1400.800048828125,1378.4000244140625,1385.199951171875,17265090
2026-03-16,1388.6793212890625,1395.0999755859375,1397.300048828125,1363.5,1380.0,22837802
2026-03-17,1391.167724609375,1397.5999755859375,1405.9000244140625,1388.199951171875,1399.0,19007744
2026-03-18,1401.6195068359375,1408.0999755859375,1412.9000244140625,1397.199951171875,1397.199951171875,9559327
2026-03-19,1378.4267578125,1384.800048828125,1415.699951171875,1376.0999755859375,1388.0,16498373
2026-03-20,1407.8905029296875,1414.4000244140625,1430.0,1396.0999755859375,1398.0,22994918
2026-03-23,1401.3209228515625,1407.800048828125,1415.5999755859375,1391.0,1400.0,18979554
2026-03-24,1405.302490234375,1411.800048828125,1422.4000244140625,1406.5999755859375,1420.0,18620893
2026-03-25,1406.596435546875,1413.0999755859375,1430.5,1408.4000244140625,1420.0,19041331
2026-03-27,1341.8956298828125,1348.0999755859375,1404.699951171875,1345.0,1401.0,23266517
2026-03-30,1337.7149658203125,1343.9000244140625,1365.0,1334.0999755859375,1335.0,24393861
2026-04-01,1362.8984375,1369.199951171875,1384.4000244140625,1362.9000244140625,1384.199951171875,14404619
2026-04-02,1344.2845458984375,1350.5,1358.199951171875,1328.0,1357.0,21280051
2026-04-06,1298.6953125,1304.699951171875,1359.0,1290.0,1359.0,29274881
2026-04-07,1298.5958251953125,1304.5999755859375,1308.300048828125,1291.0,1295.0,28388922
2026-04-08,1341.5970458984375,1347.800048828125,1350.5999755859375,1326.199951171875,1349.0,21817543
2026-04-09,1323.87890625,1330.0,1350.0,1326.300048828125,1346.0,20725390
2026-04-10,1343.9859619140625,1350.199951171875,1352.300048828125,1331.5,1337.0,19364461
2026-04-13,1309.0474853515625,1315.0999755859375,1327.5999755859375,1310.0,1321.199951171875,28753269
2026-04-15,1337.9140625,1344.0999755859375,1347.0,1334.199951171875,1337.0,15313779
2026-04-16,1337.1177978515625,1343.300048828125,1353.800048828125,1330.0,1352.0,30211012
2026-04-17,1358.7178955078125,1365.0,1368.4000244140625,1340.0,1340.0,13869105
2026-04-20,1357.0257568359375,1363.300048828125,1373.0,1352.800048828125,1363.199951171875,13614733
2026-04-21,1347.07177734375,1353.300048828125,1369.800048828125,1350.0999755859375,1359.0,27293629
2026-04-22,1355.8311767578125,1362.0999755859375,1366.0,1349.0999755859375,1350.300048828125,9525953
2026-04-23,1337.21728515625,1343.4000244140625,1355.5,1340.699951171875,1346.0,16385079
2026-04-24,1321.6890869140625,1327.800048828125,1345.9000244140625,1325.0,1340.0,11744802
2026-04-27,1359.51416015625,1365.800048828125,1371.5999755859375,1311.0,1313.0,24673098
2026-04-28,1382.5078125,1388.9000244140625,1395.199951171875,1357.0,1358.0,41027699
2026-04-29,1418.83984375,1425.4000244140625,1433.800048828125,1391.300048828125,1392.0,30542143
2026-04-30,1424.215087890625,1430.800048828125,1437.0,1393.0999755859375,1409.0,30957881
2026-05-01,1424.215087890625,1430.800048828125,1430.800048828125,1430.800048828125,1430.800048828125,0
2026-05-04,1456.3663330078125,1463.0999755859375,1467.4000244140625,1433.4000244140625,1433.4000244140625,24035700
2026-05-05,1456.864013671875,1463.5999755859375,1473.4000244140625,1450.0,1460.0,23543341
2026-05-06,1431.2823486328125,1437.9000244140625,1473.300048828125,1427.5,1463.0,14221786
2026-05-07,1429.590087890625,1436.199951171875,1449.5,1430.300048828125,1438.800048828125,19816903
2026-05-08,1428.5947265625,1435.199951171875,1442.800048828125,1417.5,1426.0,8663105
2026-05-11,1381.81103515625,1388.199951171875,1428.0,1382.0,1420.0,15261787
2026-05-12,1357.722412109375,1364.0,1393.5,1360.300048828125,1392.0,24357500
2026-05-13,1352.54638671875,1358.800048828125,1372.4000244140625,1352.4000244140625,1361.4000244140625,13797989
2026-05-14,1355.5325927734375,1361.800048828125,1378.0,1358.4000244140625,1365.199951171875,17303059
2026-05-15,1330.24951171875,1336.4000244140625,1364.800048828125,1329.199951171875,1356.800048828125,19976192
2026-05-18,1329.7518310546875,1335.9000244140625,1342.0,1318.699951171875,1334.0,13022473
2026-05-19,1316.6124267578125,1322.699951171875,1344.0,1318.4000244140625,1338.699951171875,21665501
2026-05-20,1353.442138671875,1359.699951171875,1362.9000244140625,1312.5999755859375,1318.699951171875,13248515
2026-05-21,1343.388671875,1349.5999755859375,1370.9000244140625,1345.199951171875,1367.199951171875,17150630
2026-05-22,1348.26611328125,1354.5,1367.4000244140625,1349.0999755859375,1350.0,7105813
2026-05-25,1360.7086181640625,1367.0,1371.0999755859375,1357.0,1366.800048828125,6750071
2026-05-26,1350.0579833984375,1356.300048828125,1368.5,1352.4000244140625,1360.0999755859375,13769747
2026-05-27,1344.2845458984375,1350.5,1361.0,1348.5999755859375,1353.0,13215138
2026-05-28,1344.2845458984375,1350.5,1350.5,1350.5,1350.5,0
2026-05-29,1315.119384765625,1321.199951171875,1369.0,1317.0,1364.0,42634247
2026-06-01,1313.9249267578125,1320.0,1335.5,1318.5,1332.5,10700603
2026-06-02,1308.5498046875,1314.5999755859375,1327.800048828125,1300.300048828125,1307.699951171875,23302785
2026-06-03,1307.15625,1313.199951171875,1324.0,1301.0,1315.0,20012293
2026-06-04,1297.699951171875,1303.699951171875,1311.199951171875,1293.0999755859375,1301.0,23474327
2026-06-05,1291.0,1291.0,1306.0,1288.0,1304.5,17785223
2026-06-08,1263.300048828125,1263.300048828125,1282.5999755859375,1259.199951171875,1277.0,16494759
2026-06-09,1269.199951171875,1269.199951171875,1274.199951171875,1257.5,1269.0,23620214
2026-06-10,1258.800048828125,1258.800048828125,1300.5,1254.4000244140625,1275.0,21012796
2026-06-11,1263.0,1263.0,1276.0,1253.199951171875,1258.0,13117486
2026-06-12,1293.0,1293.0,1297.0,1262.5,1277.0,11988785
2026-06-15,1307.0,1307.0,1325.0,1303.300048828125,1315.300048828125,18633321
2026-06-16,1328.800048828125,1328.800048828125,1333.4000244140625,1306.4000244140625,1313.4000244140625,18513223
2026-06-17,1332.699951171875,1332.699951171875,1334.0,1317.0,1333.0,10029170
2026-06-18,1328.0999755859375,1328.0999755859375,1333.9000244140625,1322.0,1330.0,15494549
2026-06-19,1309.5,1309.5,1338.199951171875,1305.300048828125,1328.0,24887034
